arm,km,layer,x,y,bed_raw,bed,bed_env,status_L,d_L,lon_L,lat_L,z_L,slope_L,sig_L,stage_L,flags_L,status_R,d_R,lon_R,lat_R,z_R,slope_R,sig_R,stage_R,flags_R,stage,stage_n,width,Rc,turn_deg,outer,dh,dh_sig,v_super,v_lo,v_hi,v_quality,A,Q,Fr,valid_frac,changed_L,changed_R,d_pre_L,d_pre_R,d_start_L,d_start_R,d_last_L,d_last_R,prebare_L,prebare_R,outlier_L,outlier_R,dem_src_L,dem_src_R,bridged
main,25.90,s2chg,339598.6,3125993.9,1669.439,1669.439,1669.439,ok,95.0,85.365864,28.250038,1691.2,0.63,9.80,21.800415,side-valley,ok,95.0,85.364040,28.250210,1741.2,1.11,17.00,71.734375,side-valley,,0,190.0,711.0,23.24,L,-49.93,19.63,,,,,,,,1.00,1,1,45.00,35.00,0.00,0.00,,,0,0,,,1,1,0
main,25.90,pelican0827,339598.6,3125993.9,1669.439,1669.439,1669.439,ok,107.2,85.366031,28.250022,1701.3,0.82,3.64,31.904175,side-valley;capped-by-s2chg;prebare-at-trim,ok,114.8,85.363797,28.250233,1764.0,0.84,3.69,94.6012,side-valley,,0,222.0,711.0,23.24,L,-62.7,5.18,,,,,,,,1.00,1,1,41.25,38.25,0.00,0.00,,,1,0,,,1,1,0
main,25.90,pelican0901,339598.6,3125993.9,1669.439,1669.439,1669.439,ok,107.2,85.366031,28.250022,1701.3,0.82,3.64,31.904175,side-valley;capped-by-s2chg;prebare-at-trim,ok,114.8,85.363797,28.250233,1764.0,0.84,3.69,94.6012,side-valley;capped-by-s2chg,,0,222.0,711.0,23.24,L,-62.7,5.18,,,,,,,,1.00,1,1,41.25,38.25,0.00,0.00,,,1,0,,,1,1,0
main,26.00,s2,339576.2,3125904.6,1665.317,1665.317,1665.317,ok,155.0,85.366177,28.248862,1758.5,0.92,14.27,93.13513,side-valley,ok,85.0,85.363968,28.249557,1741.5,0.76,11.84,76.194336,side-valley,,0,240.0,669.2,24.88,L,16.94,18.55,,,,,,,,1.00,1,1,35.00,15.00,0.00,0.00,,,0,0,,,1,1,0
main,26.00,s2chg,339576.2,3125904.6,1665.317,1665.317,1665.317,ok,155.0,85.366177,28.248862,1758.5,0.92,14.27,93.13513,side-valley,ok,85.0,85.363968,28.249557,1741.5,0.76,11.84,76.194336,side-valley,,0,240.0,669.2,24.88,L,16.94,18.55,,,,,,,,1.00,1,1,35.00,15.00,0.00,0.00,,,0,0,,,1,1,0
main,26.00,pelican0827,339576.2,3125904.6,1665.317,1665.317,1665.317,ok,149.2,85.366163,28.248867,1756.9,0.93,3.95,91.63037,side-valley,ok,87.8,85.363901,28.249578,1746.9,1.01,4.20,81.53723,side-valley,,0,237.0,669.2,24.88,L,10.09,5.76,16.72,8.04,28.56,weak,,,0.57,1.00,1,1,47.25,17.25,0.00,0.00,,,0,0,,,1,1,0
main,26.00,pelican0901,339576.2,3125904.6,1665.317,1665.317,1665.317,ok,147.8,85.366148,28.248871,1755.4,0.93,3.95,90.12952,side-valley,ok,93.8,85.363843,28.249596,1752.2,1.04,4.29,86.88428,side-valley;capped-by-s2chg,,0,241.5,669.2,24.88,L,3.25,5.83,,,,,,,,1.00,1,1,47.25,17.25,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.00,s2,340820.2,3129072.8,1799.1055,1791.4135,1799.1055,ok,125.0,85.375756,28.278051,1944.7,1.10,16.93,153.32861,side-valley,ok,195.0,85.378916,28.278060,1912.0,1.27,19.51,120.60437,,120.6,1,320.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,65.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.00,s2chg,340820.2,3129072.8,1799.1055,1791.4135,1799.1055,ok,125.0,85.375756,28.278051,1944.7,1.10,16.93,153.32861,side-valley,ok,195.0,85.378916,28.278060,1912.0,1.27,19.51,120.60437,,120.6,1,320.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,65.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.00,pelican0827,340820.2,3129072.8,1799.1055,1791.4135,1799.1055,ok,135.8,85.375603,28.278051,1963.3,1.43,5.42,171.8512,side-valley;capped-by-s2chg,ok,215.2,85.379166,28.278061,1935.7,0.87,3.77,144.27734,capped-by-s2chg,,0,351.0,,0.00,,,,,,,,,,,1.00,1,1,30.75,69.8,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.00,pelican0901,340820.2,3129072.8,1799.1055,1791.4135,1799.1055,ok,135.8,85.375603,28.278051,1963.3,1.43,5.42,171.8512,side-valley;capped-by-s2chg,ok,215.2,85.379166,28.278061,1935.7,0.87,3.77,144.27734,capped-by-s2chg,,0,351.0,,0.00,,,,,,,,,,,1.00,1,1,30.75,69.8,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.10,s2,340837.4,3129169.5,1791.4135,1791.4135,1799.1055,ok,135.0,85.375827,28.278786,1910.7,1.19,18.23,119.253296,,ok,335.0,85.380480,28.279294,1913.1,1.28,22.47,121.67285,,120.5,2,470.0,,0.00,,,,,,,,,,,0.95,1,1,35.00,35.00,0.00,0.00,,,0,0,,,1,0,0
kyirong,0.10,s2chg,340837.4,3129169.5,1791.4135,1791.4135,1799.1055,ok,135.0,85.375827,28.278786,1910.7,1.19,18.23,119.253296,,ok,55.0,85.377648,28.278985,1816.3,0.44,6.98,24.92749,,72.1,2,190.0,,0.00,,,,,,,,,,,0.95,1,1,35.00,35.00,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.10,pelican0827,340837.4,3129169.5,1791.4135,1791.4135,1799.1055,truncated,,,,,,,,capped-by-s2chg,ok,68.2,85.377825,28.279004,1822.2,0.38,2.42,30.831543,capped-by-s2chg;prebare-at-trim,,0,,,0.00,,,,,,,,,,,0.94,,1,,32.25,46.50,24.00,81.0,,,1,,,,1,0
kyirong,0.10,pelican0901,340837.4,3129169.5,1791.4135,1791.4135,1799.1055,ok,153.8,85.375594,28.278760,1940.9,1.44,5.44,149.44495,capped-by-s2chg,ok,68.2,85.377825,28.279004,1822.2,0.38,2.42,30.831543,capped-by-s2chg;prebare-at-trim,,0,222.0,,0.00,,,,,,,,,,,1.00,1,1,38.25,32.25,0.00,0.00,,,0,1,,,1,1,0
kyirong,0.20,s2,340804.3,3129263.8,1806.3984,1805.6417,1806.3984,ok,125.0,85.375596,28.279543,1901.0,1.13,20.03,95.33447,,open,,,,,,,,,95.3,1,,,0.00,,,,,,,,,,,1.00,1,,5.00,,0.00,0.00,,600.0,0,,,,0,,0
kyirong,0.20,s2chg,340804.3,3129263.8,1806.3984,1805.6417,1806.3984,ok,125.0,85.375596,28.279543,1901.0,1.13,20.03,95.33447,,open,,,,,,,,,95.3,1,,,0.00,,,,,,,,,,,1.00,1,,5.00,,0.00,0.00,,600.0,0,,,,0,,0
kyirong,0.20,pelican0827,340804.3,3129263.8,1806.3984,1805.6417,1806.3984,ok,138.8,85.375417,28.279508,1918.0,0.86,9.36,112.32202,,open,,,,,,,,uncapped-s2-open,112.3,1,,,0.00,,,,,,,,,,,1.00,1,,3.75,,0.00,0.00,,600.0,0,,,,0,,0
kyirong,0.20,pelican0901,340804.3,3129263.8,1806.3984,1805.6417,1806.3984,ok,137.2,85.375432,28.279511,1916.7,0.88,9.51,111.10083,,open,,,,,,,,uncapped-s2-open,111.1,1,,,0.00,,,,,,,,,,,1.00,1,,3.75,,0.00,0.00,,600.0,0,,,,0,,0
kyirong,0.30,s2,340787.0,3129361.9,1805.6417,1805.6417,1806.3984,ok,145.0,85.375236,28.280291,1904.4,1.62,24.81,98.724976,,ok,145.0,85.377966,28.281027,1859.7,0.61,9.49,54.053833,,76.4,2,290.0,,0.00,,,,,,,,,,,1.00,1,1,45.00,95.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.30,s2chg,340787.0,3129361.9,1805.6417,1805.6417,1806.3984,ok,145.0,85.375236,28.280291,1904.4,1.62,24.81,98.724976,,ok,145.0,85.377966,28.281027,1859.7,0.61,9.49,54.053833,,76.4,2,290.0,,0.00,,,,,,,,,,,1.00,1,1,45.00,95.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.30,pelican0827,340787.0,3129361.9,1805.6417,1805.6417,1806.3984,ok,153.8,85.375109,28.280257,1923.5,1.23,4.82,117.82214,,ok,164.2,85.378196,28.281089,1874.3,0.78,3.52,68.65271,capped-by-s2chg,117.8,1,318.0,,0.00,,,,,,,,,,,1.00,1,1,42.75,96.8,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.30,pelican0901,340787.0,3129361.9,1805.6417,1805.6417,1806.3984,ok,149.2,85.375153,28.280269,1917.3,1.42,5.38,111.69348,,ok,159.8,85.378152,28.281077,1870.8,1.17,4.66,65.15173,,88.4,2,309.0,,0.00,,,,,,,,,,,1.00,1,1,42.75,96.8,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.40,s2,340757.2,3129456.7,1807.4713,1806.5955,1807.4713,ok,155.0,85.374874,28.280989,1891.8,0.93,14.36,85.17139,,ok,115.0,85.377320,28.281894,1865.9,1.10,16.94,59.345093,,72.3,2,270.0,,0.00,,,,,,,,,,,1.00,1,1,65.0,55.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.40,s2chg,340757.2,3129456.7,1807.4713,1806.5955,1807.4713,ok,155.0,85.374874,28.280989,1891.8,0.93,14.36,85.17139,,ok,115.0,85.377320,28.281894,1865.9,1.10,16.94,59.345093,,72.3,2,270.0,,0.00,,,,,,,,,,,1.00,1,1,65.0,55.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.40,pelican0827,340757.2,3129456.7,1807.4713,1806.5955,1807.4713,ok,173.2,85.374663,28.280911,1906.7,0.92,3.93,100.13159,capped-by-s2chg,ok,125.2,85.377456,28.281944,1880.0,0.93,3.96,73.35498,capped-by-s2chg,,0,298.5,,0.00,,,,,,,,,,,1.00,1,1,62.2,56.2,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.40,pelican0901,340757.2,3129456.7,1807.4713,1806.5955,1807.4713,ok,167.2,85.374719,28.280932,1903.8,0.87,3.78,97.2052,,ok,110.2,85.377315,28.281892,1865.4,1.11,4.49,58.84778,,78.0,2,277.5,,0.00,,,,,,,,,,,1.00,1,1,62.2,56.2,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.50,s2,340719.7,3129549.3,1806.5955,1806.5955,1807.4713,ok,135.0,85.374814,28.281658,1882.2,0.96,14.79,75.61792,,ok,95.0,85.376635,28.282816,1867.3,1.57,23.97,60.732788,,68.2,2,230.0,,0.00,,,,,,,,,,,1.00,1,1,65.0,35.00,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.50,s2chg,340719.7,3129549.3,1806.5955,1806.5955,1807.4713,ok,135.0,85.374814,28.281658,1882.2,0.96,14.79,75.61792,,ok,95.0,85.376635,28.282816,1867.3,1.57,23.97,60.732788,,68.2,2,230.0,,0.00,,,,,,,,,,,1.00,1,1,65.0,35.00,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.50,pelican0827,340719.7,3129549.3,1806.5955,1806.5955,1807.4713,ok,152.2,85.374636,28.281545,1904.6,0.95,4.02,98.02588,,ok,113.2,85.376821,28.282934,1886.8,1.11,4.47,80.17297,capped-by-s2chg,98.0,1,265.5,,0.00,,,,,,,,,,,1.00,1,1,60.8,36.75,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.50,pelican0901,340719.7,3129549.3,1806.5955,1806.5955,1807.4713,ok,153.8,85.374623,28.281537,1905.9,0.91,3.90,99.28967,capped-by-s2chg,ok,101.2,85.376722,28.282871,1875.4,0.87,3.78,68.7594,,68.8,1,255.0,,0.00,,,,,,,,,,,1.00,1,1,60.8,36.75,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.60,s2,340648.9,3129620.0,1807.4974,1807.4974,1807.4974,ok,115.0,85.374397,28.282242,1874.7,0.70,10.89,67.24292,,ok,105.0,85.375851,28.283633,1866.7,0.87,16.01,59.222412,,63.2,2,220.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,,,1,0,0
kyirong,0.60,s2chg,340648.9,3129620.0,1807.4974,1807.4974,1807.4974,ok,115.0,85.374397,28.282242,1874.7,0.70,10.89,67.24292,,ok,105.0,85.375851,28.283633,1866.7,0.87,16.01,59.222412,,63.2,2,220.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,,,1,0,0
kyirong,0.60,pelican0827,340648.9,3129620.0,1807.4974,1807.4974,1807.4974,truncated,,,,,,,,capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.94,,,,,0.00,0.00,0.00,0.00,,,,,,,0
kyirong,0.60,pelican0901,340648.9,3129620.0,1807.4974,1807.4974,1807.4974,ok,119.2,85.374338,28.282186,1880.5,0.76,3.47,73.004395,,ok,102.8,85.375865,28.283647,1868.5,0.90,9.60,60.972656,,67.0,2,222.0,,0.00,,,,,,,,,,,1.00,1,1,56.2,54.8,0.00,0.00,,,0,0,,,1,0,0
kyirong,0.70,s2,340567.4,3129677.5,1809.6783,1809.6783,1809.6783,ok,95.0,85.373788,28.282818,1871.8,0.62,9.71,62.117065,,ok,105.0,85.374910,28.284216,1860.8,0.80,12.36,51.093872,,56.6,2,200.0,,0.00,,,,,,,,,,,1.00,1,1,45.00,55.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.70,s2chg,340567.4,3129677.5,1809.6783,1809.6783,1809.6783,ok,95.0,85.373788,28.282818,1871.8,0.62,9.71,62.117065,,ok,105.0,85.374910,28.284216,1860.8,0.80,12.36,51.093872,,56.6,2,200.0,,0.00,,,,,,,,,,,1.00,1,1,45.00,55.0,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.70,pelican0827,340567.4,3129677.5,1809.6783,1809.6783,1809.6783,truncated,,,,,,,,capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.94,,,,,30.00,42.00,30.00,45.00,,,,,,,0
kyirong,0.70,pelican0901,340567.4,3129677.5,1809.6783,1809.6783,1809.6783,ok,98.2,85.373744,28.282763,1876.6,0.71,3.33,66.88953,,ok,111.8,85.374975,28.284297,1868.6,0.74,3.41,58.888306,,62.9,2,210.0,,0.00,,,,,,,,,,,1.00,1,1,45.75,53.2,0.00,0.00,,,0,0,,,1,1,0
kyirong,0.80,s2,340484.4,3129733.3,1811.2035,1811.2035,1811.2035,ok,95.0,85.373031,28.283258,1843.5,0.77,14.37,32.343384,,ok,95.0,85.373900,28.284689,1851.2,1.05,18.87,39.973267,,36.16,2,190.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,0.80,s2chg,340484.4,3129733.3,1811.2035,1811.2035,1811.2035,ok,95.0,85.373031,28.283258,1843.5,0.77,14.37,32.343384,,ok,95.0,85.373900,28.284689,1851.2,1.05,18.87,39.973267,,36.16,2,190.0,,0.00,,,,,,,,,,,1.00,1,1,55.0,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,0.80,pelican0827,340484.4,3129733.3,1811.2035,1811.2035,1811.2035,truncated,,,,,,,,capped-by-s2chg,ok,114.8,85.374016,28.284879,1881.5,1.28,12.04,70.28906,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,1.00,,1,,53.2,0.00,0.00,21.00,,,0,,,,0,0
kyirong,0.80,pelican0901,340484.4,3129733.3,1811.2035,1811.2035,1811.2035,ok,99.8,85.372988,28.283186,1851.3,0.97,10.04,40.07483,,ok,114.8,85.374016,28.284879,1881.5,1.28,12.04,70.28906,capped-by-s2chg,40.07,1,214.5,,0.00,,,,,,,,,,,1.00,1,1,50.2,53.2,0.00,0.00,,,0,0,,,0,0,0
kyirong,0.90,s2,340398.0,3129782.8,1812.9476,1812.9476,1812.9476,ok,105.0,85.372103,28.283611,1898.7,2.22,37.49,85.75525,side-valley,ok,95.0,85.373006,28.285128,1857.1,0.99,17.82,44.15979,,44.16,1,200.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,45.00,0.00,0.00,,,0,0,,,0,0,0
kyirong,0.90,s2chg,340398.0,3129782.8,1812.9476,1812.9476,1812.9476,ok,105.0,85.372103,28.283611,1898.7,2.22,37.49,85.75525,side-valley,ok,95.0,85.373006,28.285128,1857.1,0.99,17.82,44.15979,,44.16,1,200.0,,0.00,,,,,,,,,,,1.00,1,1,35.00,45.00,0.00,0.00,,,0,0,,,0,0,0
kyirong,0.90,pelican0827,340398.0,3129782.8,1812.9476,1812.9476,1812.9476,ok,114.8,85.372037,28.283499,1929.3,2.07,17.08,116.35901,side-valley;capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.95,1,,38.25,,43.50,15.00,,19.50,0,,,,0,,0
kyirong,0.90,pelican0901,340398.0,3129782.8,1812.9476,1812.9476,1812.9476,ok,87.8,85.372165,28.283715,1869.5,1.83,15.53,56.557495,side-valley,ok,104.2,85.373070,28.285236,1872.0,1.21,11.55,59.096436,,59.1,1,192.0,,0.00,,,,,,,,,,,1.00,1,1,38.25,45.75,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.00,s2,340305.4,3129816.8,1814.7954,1814.7954,1814.7954,ok,55.0,85.371409,28.284299,1857.1,1.59,27.38,42.3114,,ok,125.0,85.372160,28.285681,1865.3,0.83,15.40,50.48291,side-valley,42.31,1,180.0,,0.00,,,,,,,,,,,1.00,1,1,15.00,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.00,s2chg,340305.4,3129816.8,1814.7954,1814.7954,1814.7954,ok,55.0,85.371409,28.284299,1857.1,1.59,27.38,42.3114,,ok,125.0,85.372160,28.285681,1865.3,0.83,15.40,50.48291,side-valley,42.31,1,180.0,,0.00,,,,,,,,,,,1.00,1,1,15.00,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.00,pelican0827,340305.4,3129816.8,1814.7954,1814.7954,1814.7954,truncated,,,,,,,,capped-by-s2chg,truncated,,,,,,,,side-valley;capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.86,,,,,,,,,,,,,,,0
kyirong,1.00,pelican0901,340305.4,3129816.8,1814.7954,1814.7954,1814.7954,ok,51.8,85.371405,28.284291,1858.7,1.63,14.25,43.86975,,ok,129.8,85.372200,28.285754,1872.9,0.89,9.57,58.08203,side-valley,43.87,1,181.5,,0.00,,,,,,,,,,,1.00,1,1,12.75,59.2,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.10,s2,340221.8,3129870.9,1816.5946,1816.5946,1816.5946,ok,55.0,85.370560,28.284773,1844.9,0.84,15.53,28.301392,side-valley,ok,105.0,85.371191,28.286005,1861.5,1.28,22.42,44.866455,,44.87,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,5.00,65.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.10,s2chg,340221.8,3129870.9,1816.5946,1816.5946,1816.5946,ok,55.0,85.370560,28.284773,1844.9,0.84,15.53,28.301392,side-valley,ok,105.0,85.371191,28.286005,1861.5,1.28,22.42,44.866455,,44.87,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,5.00,65.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.10,pelican0827,340221.8,3129870.9,1816.5946,1816.5946,1816.5946,truncated,,,,,,,,side-valley;capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.90,,,,,48.00,15.00,51.0,22.50,,,,,,,0
kyirong,1.10,pelican0901,340221.8,3129870.9,1816.5946,1816.5946,1816.5946,ok,56.2,85.370536,28.284727,1848.2,0.90,9.59,31.61731,side-valley,ok,117.8,85.371263,28.286145,1885.0,1.46,13.18,68.416504,,68.4,1,174.0,,0.00,,,,,,,,,,,1.00,1,1,0.75,65.2,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.20,s2,340129.9,3129909.2,1819.577,1818.9847,1819.577,ok,55.0,85.369674,28.285088,1852.5,0.68,13.05,33.55835,side-valley,ok,105.0,85.370138,28.286378,1855.4,1.13,20.12,36.420288,,36.42,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,25.00,65.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.20,s2chg,340129.9,3129909.2,1819.577,1818.9847,1819.577,ok,55.0,85.369674,28.285088,1852.5,0.68,13.05,33.55835,side-valley,ok,105.0,85.370138,28.286378,1855.4,1.13,20.12,36.420288,,36.42,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,25.00,65.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.20,pelican0827,340129.9,3129909.2,1819.577,1818.9847,1819.577,ok,66.8,85.369624,28.284950,1864.2,0.75,8.64,45.175415,side-valley;capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.95,1,,20.25,,0.00,0.00,,43.50,0,,,,0,,0
kyirong,1.20,pelican0901,340129.9,3129909.2,1819.577,1818.9847,1819.577,ok,53.2,85.369666,28.285066,1854.4,0.69,8.29,35.446777,side-valley,ok,114.8,85.370181,28.286498,1874.0,1.23,11.74,55.05139,,55.1,1,168.0,,0.00,,,,,,,,,,,1.00,1,1,20.25,63.8,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.30,s2,340033.2,3129933.4,1818.9847,1818.9847,1819.577,ok,55.0,85.368726,28.285284,1856.9,0.79,14.78,37.89563,side-valley,ok,105.0,85.369064,28.286605,1871.7,1.31,23.00,52.702393,,52.7,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,15.00,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.30,s2chg,340033.2,3129933.4,1818.9847,1818.9847,1819.577,ok,55.0,85.368726,28.285284,1856.9,0.79,14.78,37.89563,side-valley,ok,105.0,85.369064,28.286605,1871.7,1.31,23.00,52.702393,,52.7,1,160.0,,0.00,,,,,,,,,,,1.00,1,1,15.00,55.0,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.30,pelican0827,340033.2,3129933.4,1818.9847,1818.9847,1819.577,ok,69.8,85.368684,28.285117,1872.8,0.80,8.95,53.855347,side-valley;capped-by-s2chg,truncated,,,,,,,,capped-by-s2chg,,0,,,0.00,,,,,,,,,,,0.94,1,,14.25,,0.00,0.00,,43.50,0,,,,0,,0
kyirong,1.30,pelican0901,340033.2,3129933.4,1818.9847,1818.9847,1819.577,ok,51.8,85.368724,28.285276,1857.7,0.80,8.97,38.66736,side-valley,ok,117.8,85.369102,28.286754,1892.8,1.36,12.54,73.83362,,73.8,1,169.5,,0.00,,,,,,,,,,,1.00,1,1,14.25,57.8,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.40,s2,339937.6,3129958.9,1824.2169,1824.2169,1824.2169,ok,65.0,85.367819,28.285403,1854.1,0.42,6.77,29.866577,side-valley,ok,75.0,85.367909,28.286573,1873.8,1.12,19.94,49.611572,,49.61,1,140.0,,0.00,,,,,,,,,,,1.00,1,1,25.00,45.00,0.00,0.00,,,0,0,,,1,0,0
kyirong,1.40,s2chg,339937.6,3129958.9,1824.2169,1824.2169,1824.2169,ok,65.0,85.367819,28.285403,1854.1,0.42,6.77,29.866577,side-valley,ok,75.0,85.367909,28.286573,1873.8,1.12,19.94,49.611572,,49.61,1,140.0,,0.00,,,,,,,,,,,1.00,1,1,25.00,45.00,0.00,0.00,,,0,0,,,1,0,0
kyirong,1.40,pelican0827,339937.6,3129958.9,1824.2169,1824.2169,1824.2169,ok,84.8,85.367803,28.285187,1898.1,0.96,4.04,73.930664,side-valley;capped-by-s2chg,ok,75.8,85.367913,28.286618,1881.1,1.14,11.12,56.899292,,56.9,1,160.5,,0.00,,,,,,,,,,,1.00,1,1,29.25,41.25,0.00,0.00,,,0,0,,,1,0,0
kyirong,1.40,pelican0901,339937.6,3129958.9,1824.2169,1824.2169,1824.2169,ok,72.8,85.367811,28.285295,1864.6,0.86,3.77,40.415283,side-valley,ok,78.8,85.367915,28.286645,1885.5,1.15,11.18,61.280273,,61.3,1,151.5,,0.00,,,,,,,,,,,1.00,1,1,29.25,41.25,0.00,0.00,,,0,0,,,1,0,0
kyirong,1.50,s2,339839.1,3129954.6,1826.2186,1826.2186,1826.2186,ok,55.0,85.366855,28.285441,1860.1,0.83,15.41,33.84082,,ok,85.0,85.366863,28.286614,1873.8,1.14,20.22,47.575195,,40.71,2,140.0,,0.00,,,,,,,,,,,0.92,1,1,15.00,45.00,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.50,s2chg,339839.1,3129954.6,1826.2186,1826.2186,1826.2186,ok,55.0,85.366855,28.285441,1860.1,0.83,15.41,33.84082,,ok,85.0,85.366863,28.286614,1873.8,1.14,20.22,47.575195,,40.71,2,140.0,,0.00,,,,,,,,,,,0.92,1,1,15.00,45.00,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.50,pelican0827,339839.1,3129954.6,1826.2186,1826.2186,1826.2186,ok,69.8,85.366854,28.285269,1872.4,1.18,11.41,46.214478,capped-by-s2chg,ok,99.8,85.366865,28.286785,1896.8,1.30,12.16,70.56555,capped-by-s2chg,,0,169.5,,0.00,,,,,,,,,,,1.00,1,1,14.25,42.75,0.00,0.00,,,0,0,,,0,0,0
kyirong,1.50,pelican0901,339839.1,3129954.6,1826.2186,1826.2186,1826.2186,ok,50.2,85.366855,28.285445,1859.8,0.83,9.14,33.541016,,ok,84.8,85.366864,28.286650,1878.3,1.18,11.38,52.125977,,42.83,2,135.0,,0.00,,,,,,,,,,,1.00,1,1,14.25,42.75,0.00,0.00,,,0,0,,,0,0,0
